 Length of each field (nt):
   48
 Number of Pressure levels (np):
   18
 Pressure Levels p (mb) [nt,np]: with p arranged from high Z to low --
  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500002E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.1500000E+02  2.1500000E+02  2.1500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02  2.6500000E+02
  2.6500000E+02  2.6500000E+02  2.6500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.1500000E+02  3.1500000E+02  3.1500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02  3.6500000E+02
  3.6500000E+02  3.6500000E+02  3.6500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1499997E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1499997E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.1500000E+02  4.1500000E+02  4.1500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02  4.6500000E+02
  4.6500000E+02  4.6500000E+02  4.6500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.1500000E+02  5.1500000E+02  5.1500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02  5.6500000E+02
  5.6500000E+02  5.6500000E+02  5.6500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.1500000E+02  6.1500000E+02  6.1500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02  6.6500000E+02
  6.6500000E+02  6.6500000E+02  6.6500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.1500000E+02  7.1500000E+02  7.1500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02  7.6500000E+02
  7.6500000E+02  7.6500000E+02  7.6500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.1500000E+02  8.1500000E+02  8.1500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500006E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500006E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500006E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500000E+02  8.6500006E+02
  8.6500000E+02  8.6500000E+02  8.6500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.1500000E+02  9.1500000E+02  9.1500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6495032E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6495032E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02  9.6500000E+02
  9.6500000E+02  9.6500000E+02  9.6500000E+02
  Julday t(nt)_days_with_fraction:
  1.4791718E+00  1.5208435E+00  1.5624847E+00  1.6041718E+00  1.6458435E+00
  1.6874847E+00  1.7291718E+00  1.7708435E+00  1.8124847E+00  1.8541718E+00
  1.8958435E+00  1.9374847E+00  1.9791718E+00  2.0208435E+00  2.0624847E+00
  2.1041718E+00  2.1458435E+00  2.1874847E+00  2.2291718E+00  2.2708435E+00
  2.3124847E+00  2.3541718E+00  2.3958435E+00  2.4374847E+00  2.4791718E+00
  2.5208435E+00  2.5624847E+00  2.6041718E+00  2.6458435E+00  2.6874847E+00
  2.7291718E+00  2.7708435E+00  2.8124847E+00  2.8541718E+00  2.8958435E+00
  2.9374847E+00  2.9791718E+00  3.0208435E+00  3.0624847E+00  3.1041718E+00
  3.1458435E+00  3.1874847E+00  3.2291718E+00  3.2708435E+00  3.3124847E+00
  3.3541718E+00  3.3958435E+00  3.4374847E+00
 Total radiative heating adjusted, for Subcase A (K/day) [nt,np]
  1.2504770E+00  1.0874611E+00  1.1320083E+00  1.2377734E+00  1.2821742E+00
  1.4514197E+00  1.7046257E+00  1.7308415E+00  1.6054909E+00  1.6072074E+00
  1.6977460E+00  1.5911936E+00  1.5454910E+00  1.4660195E+00  1.5060188E+00
  1.1770679E+00  8.0363023E-01  4.9757299E-01  1.8902987E-01 -4.7679104E-02
  9.8180864E-03  6.3287489E-02  3.3742347E-01  9.2430264E-01  1.2504770E+00
  1.0874611E+00  1.1320083E+00  1.2377734E+00  1.2821742E+00  1.4514197E+00
  1.7046257E+00  1.7308415E+00  1.6054909E+00  1.6072074E+00  1.6977460E+00
  1.5911936E+00  1.5454910E+00  1.4660195E+00  1.5060188E+00  1.1770679E+00
  8.0363023E-01  4.9757299E-01  1.8902987E-01 -4.7679104E-02  9.8180864E-03
  6.3287489E-02  3.3742347E-01  9.2430264E-01
  6.6044831E-01  5.4845721E-01  5.5542833E-01  6.2421846E-01  8.2636678E-01
  1.0103400E+00  1.2748971E+00  1.1864612E+00  1.0807164E+00  1.0564106E+00
  1.5182439E+00  1.3190643E+00  8.2972473E-01  5.9335870E-01  7.0979857E-01
  4.5799091E-01  3.5438740E-01  7.0585936E-02 -2.1200293E-01 -4.3427104E-01
 -3.8336092E-01 -3.3051530E-01 -7.1876526E-02  4.7176874E-01  6.6044831E-01
  5.4845721E-01  5.5542833E-01  6.2421846E-01  8.2636678E-01  1.0103400E+00
  1.2748971E+00  1.1864612E+00  1.0807164E+00  1.0564106E+00  1.5182439E+00
  1.3190643E+00  8.2972473E-01  5.9335870E-01  7.0979857E-01  4.5799091E-01
  3.5438740E-01  7.0585936E-02 -2.1200293E-01 -4.3427104E-01 -3.8336092E-01
 -3.3051530E-01 -7.1876526E-02  4.7176874E-01
 -1.6984921E-02  4.9188867E-02  1.6004023E-01  3.1603235E-01  5.8463562E-01
  8.0400002E-01  1.0869914E+00  1.8338058E+00  1.6757848E+00  1.5641868E+00
  1.5172391E+00  1.1912965E+00  5.0562775E-01 -1.6643643E-02 -1.9439030E-01
 -5.2623862E-01 -7.7289128E-01 -9.9764609E-01 -1.2223049E+00 -1.0686963E+00
 -1.0233350E+00 -9.7890437E-01 -6.7818302E-01 -2.0036569E-01 -1.6984921E-02
  4.9188867E-02  1.6004023E-01  3.1603235E-01  5.8463562E-01  8.0400002E-01
  1.0869914E+00  1.8338058E+00  1.6757848E+00  1.5641868E+00  1.5172391E+00
  1.1912965E+00  5.0562775E-01 -1.6643643E-02 -1.9439030E-01 -5.2623862E-01
 -7.7289128E-01 -9.9764609E-01 -1.2223049E+00 -1.0686963E+00 -1.0233350E+00
 -9.7890437E-01 -6.7818302E-01 -2.0036569E-01
 -7.9399800E-01 -5.8893257E-01 -4.3202445E-01 -2.4381506E-01  3.4376031E-01
  6.0217810E-01  8.9578998E-01  2.1688323E+00  2.0122747E+00  1.8904366E+00
  9.9202615E-01  7.5003529E-01  2.3384859E-01 -1.0205260E-01 -3.6267191E-01
 -7.3011863E-01 -1.6349206E+00 -1.8155309E+00 -1.9947939E+00 -1.9278085E+00
 -1.8912755E+00 -1.8581898E+00 -1.4174954E+00 -1.0217813E+00 -7.9399800E-01
 -5.8893257E-01 -4.3202445E-01 -2.4381506E-01  3.4376031E-01  6.0217810E-01
  8.9578998E-01  2.1688323E+00  2.0122747E+00  1.8904366E+00  9.9202615E-01
  7.5003529E-01  2.3384859E-01 -1.0205260E-01 -3.6267191E-01 -7.3011863E-01
 -1.6349206E+00 -1.8155309E+00 -1.9947939E+00 -1.9278085E+00 -1.8912755E+00
 -1.8581898E+00 -1.4174954E+00 -1.0217813E+00
 -1.4197745E+00 -1.0626109E+00 -7.8333366E-01 -4.8420376E-01 -1.8784937E-01
  7.2664231E-02  3.6044389E-01  7.8504366E-01  6.5825140E-01  5.6684422E-01
  3.0277357E-01  7.4341580E-02 -4.2102265E-01 -7.1214294E-01 -9.3083990E-01
 -1.2500451E+00 -1.9011909E+00 -2.0637922E+00 -2.2286794E+00 -2.8724785E+00
 -2.8479590E+00 -2.8240635E+00 -2.0049119E+00 -1.6737888E+00 -1.4197745E+00
 -1.0626109E+00 -7.8333366E-01 -4.8420376E-01 -1.8784937E-01  7.2664231E-02
  3.6044389E-01  7.8504366E-01  6.5825140E-01  5.6684422E-01  3.0277357E-01
  7.4341580E-02 -4.2102265E-01 -7.1214294E-01 -9.3083990E-01 -1.2500451E+00
 -1.9011909E+00 -2.0637922E+00 -2.2286794E+00 -2.8724785E+00 -2.8479590E+00
 -2.8240635E+00 -2.0049119E+00 -1.6737888E+00
 -1.3710487E+00 -1.0514997E+00 -7.1527070E-01 -3.6707443E-01 -1.3545045E-01
  1.3735327E-01  4.3650639E-01  7.5635886E-01  6.2727451E-01  5.2575725E-01
  1.5980728E-01 -1.4605895E-01 -2.7524051E-01 -9.0560776E-01 -1.1017336E+00
 -1.4006155E+00 -1.8174959E+00 -1.9854715E+00 -2.1539955E+00 -2.4068723E+00
 -2.3796372E+00 -2.3491752E+00 -1.9438126E+00 -1.6057518E+00 -1.3710487E+00
 -1.0514997E+00 -7.1527070E-01 -3.6707443E-01 -1.3545045E-01  1.3735327E-01
  4.3650639E-01  7.5635886E-01  6.2727451E-01  5.2575725E-01  1.5980728E-01
 -1.4605895E-01 -2.7524051E-01 -9.0560776E-01 -1.1017336E+00 -1.4006155E+00
 -1.8174959E+00 -1.9854715E+00 -2.1539955E+00 -2.4068723E+00 -2.3796372E+00
 -2.3491752E+00 -1.9438126E+00 -1.6057518E+00
 -1.3740778E+00 -1.0469428E+00 -7.0829421E-01 -3.5839951E-01 -1.6918781E-01
  1.1733820E-01  4.2450750E-01  9.7204393E-01  8.3134592E-01  7.1452320E-01
  6.4953291E-01  3.3890837E-01 -1.2003770E-01 -8.8497615E-01 -1.0272081E+00
 -1.3061786E+00 -1.2985687E+00 -1.4947871E+00 -1.6926398E+00 -1.8104242E+00
 -1.7743323E+00 -1.7409096E+00 -1.9282837E+00 -1.5880363E+00 -1.3740778E+00
 -1.0469428E+00 -7.0829421E-01 -3.5839951E-01 -1.6918781E-01  1.1733820E-01
  4.2450750E-01  9.7204393E-01  8.3134592E-01  7.1452320E-01  6.4953291E-01
  3.3890837E-01 -1.2003770E-01 -8.8497615E-01 -1.0272081E+00 -1.3061786E+00
 -1.2985687E+00 -1.4947871E+00 -1.6926398E+00 -1.8104242E+00 -1.7743323E+00
 -1.7409096E+00 -1.9282837E+00 -1.5880363E+00
 -1.6122397E+00 -1.3194299E+00 -8.9162922E-01 -4.6402177E-01 -3.0902690E-01
  3.8647532E-02  3.8440412E-01  7.9906625E-01  6.5577585E-01  5.1134026E-01
  3.1201610E-01 -1.4482096E-02 -3.4533077E-01 -8.0712008E-01 -8.5465109E-01
 -1.0972693E+00 -1.2627952E+00 -1.4606531E+00 -1.6593106E+00 -1.8630607E+00
 -1.8274434E+00 -1.7926803E+00 -2.1494184E+00 -1.8333409E+00 -1.6122397E+00
 -1.3194299E+00 -8.9162922E-01 -4.6402177E-01 -3.0902690E-01  3.8647532E-02
  3.8440412E-01  7.9906625E-01  6.5577585E-01  5.1134026E-01  3.1201610E-01
 -1.4482096E-02 -3.4533077E-01 -8.0712008E-01 -8.5465109E-01 -1.0972693E+00
 -1.2627952E+00 -1.4606531E+00 -1.6593106E+00 -1.8630607E+00 -1.8274434E+00
 -1.7926803E+00 -2.1494184E+00 -1.8333409E+00
 -1.5699444E+00 -1.3942413E+00 -8.9212197E-01 -3.9562470E-01 -2.2466406E-01
  1.9379991E-01  5.9388590E-01  8.3227766E-01  6.8143409E-01  4.9541974E-01
  8.1225991E-02 -3.9174563E-01 -6.2659663E-01 -1.1921977E+00 -1.3587039E+00
 -1.6288018E+00 -1.5357519E+00 -1.7181704E+00 -1.9025040E+00 -2.0346222E+00
 -2.0019183E+00 -1.9678092E+00 -2.0958869E+00 -1.7748828E+00 -1.5699444E+00
 -1.3942413E+00 -8.9212197E-01 -3.9562470E-01 -2.2466406E-01  1.9379991E-01
  5.9388590E-01  8.3227766E-01  6.8143409E-01  4.9541974E-01  8.1225991E-02
 -3.9174563E-01 -6.2659663E-01 -1.1921977E+00 -1.3587039E+00 -1.6288018E+00
 -1.5357519E+00 -1.7181704E+00 -1.9025040E+00 -2.0346222E+00 -2.0019183E+00
 -1.9678092E+00 -2.0958869E+00 -1.7748828E+00
 -1.4069710E+00 -1.1336548E+00 -6.6016960E-01 -1.9384287E-01 -4.7042500E-02
  3.5190621E-01  7.3876929E-01  8.7088490E-01  7.2161496E-01  5.4957402E-01
  2.6923579E-01 -2.0605767E-01 -5.6209970E-01 -1.1274709E+00 -1.2744054E+00
 -1.5458072E+00 -1.5702448E+00 -1.7525554E+00 -1.9355278E+00 -1.9968842E+00
 -1.9623320E+00 -1.9309477E+00 -1.9169446E+00 -1.5738856E+00 -1.4069710E+00
 -1.1336548E+00 -6.6016960E-01 -1.9384287E-01 -4.7042500E-02  3.5190621E-01
  7.3876929E-01  8.7088490E-01  7.2161496E-01  5.4957402E-01  2.6923579E-01
 -2.0605767E-01 -5.6209970E-01 -1.1274709E+00 -1.2744054E+00 -1.5458072E+00
 -1.5702448E+00 -1.7525554E+00 -1.9355278E+00 -1.9968842E+00 -1.9623320E+00
 -1.9309477E+00 -1.9169446E+00 -1.5738856E+00
 -1.7120531E+00 -1.2986166E+00 -7.5709897E-01 -2.1890503E-01 -9.2588186E-02
  3.2532352E-01  7.2601652E-01  7.9968178E-01  6.5149599E-01  4.9009025E-01
  3.7164459E-01 -1.0791092E-01 -5.6561500E-01 -1.2540482E+00 -1.3142979E+00
 -1.5442431E+00 -1.9638480E+00 -2.1237602E+00 -2.2848744E+00 -2.1386464E+00
 -2.1063268E+00 -2.0724630E+00 -2.1979899E+00 -1.8897067E+00 -1.7120531E+00
 -1.2986166E+00 -7.5709897E-01 -2.1890503E-01 -9.2588186E-02  3.2532352E-01
  7.2601652E-01  7.9968178E-01  6.5149599E-01  4.9009025E-01  3.7164459E-01
 -1.0791092E-01 -5.6561500E-01 -1.2540482E+00 -1.3142979E+00 -1.5442431E+00
 -1.9638480E+00 -2.1237602E+00 -2.2848744E+00 -2.1386464E+00 -2.1063268E+00
 -2.0724630E+00 -2.1979899E+00 -1.8897067E+00
 -2.1677914E+00 -1.5613807E+00 -8.8728464E-01 -2.4150753E-01 -9.9349245E-03
  4.7693819E-01  9.2814225E-01  9.1204166E-01  7.5730002E-01  5.6179261E-01
  2.0251291E-01 -3.8940650E-01 -1.0653167E+00 -2.1396210E+00 -2.4191976E+00
 -2.6908090E+00 -2.8208809E+00 -2.9357874E+00 -3.0537462E+00 -2.6965263E+00
