  2.6810089E+02  2.6809259E+02  2.6806430E+02
  3.0030771E+02  3.0031580E+02  3.0031339E+02  3.0024960E+02  3.0008511E+02
  2.9982489E+02  2.9948560E+02  2.9908670E+02  2.9866080E+02  2.9824371E+02
  2.9786938E+02  2.9756540E+02  3.0056161E+02  3.0037070E+02  3.0025739E+02
  3.0019870E+02  3.0017499E+02  3.0018130E+02  3.0021561E+02  3.0027231E+02
  3.0032980E+02  3.0036270E+02  3.0035440E+02  3.0032611E+02  3.0030771E+02
  3.0031580E+02  3.0031339E+02  3.0024960E+02  3.0008511E+02  2.9982489E+02
  2.9948560E+02  2.9908670E+02  2.9866080E+02  2.9824371E+02  2.9786938E+02
  2.9756540E+02  3.0056161E+02  3.0037070E+02  3.0025739E+02  3.0019870E+02
  3.0017499E+02  3.0018130E+02  3.0021561E+02  3.0027231E+02  3.0032980E+02
  3.0036270E+02  3.0035440E+02  3.0032611E+02
  3.3429379E+02  3.3430191E+02  3.3429941E+02  3.3423569E+02  3.3407120E+02
  3.3381100E+02  3.3347171E+02  3.3307281E+02  3.3264691E+02  3.3222971E+02
  3.3185550E+02  3.3155151E+02  3.3454770E+02  3.3435681E+02  3.3424350E+02
  3.3418481E+02  3.3416110E+02  3.3416739E+02  3.3420169E+02  3.3425839E+02
  3.3431589E+02  3.3434879E+02  3.3434052E+02  3.3431219E+02  3.3429379E+02
  3.3430191E+02  3.3429941E+02  3.3423569E+02  3.3407120E+02  3.3381100E+02
  3.3347171E+02  3.3307281E+02  3.3264691E+02  3.3222971E+02  3.3185550E+02
  3.3155151E+02  3.3454770E+02  3.3435681E+02  3.3424350E+02  3.3418481E+02
  3.3416110E+02  3.3416739E+02  3.3420169E+02  3.3425839E+02  3.3431589E+02
  3.3434879E+02  3.3434052E+02  3.3431219E+02
  3.6989359E+02  3.6990170E+02  3.6989920E+02  3.6983551E+02  3.6967099E+02
  3.6941080E+02  3.6907150E+02  3.6867261E+02  3.6824661E+02  3.6782950E+02
  3.6745529E+02  3.6715121E+02  3.7014749E+02  3.6995660E+02  3.6984329E+02
  3.6978448E+02  3.6976089E+02  3.6976721E+02  3.6980151E+02  3.6985818E+02
  3.6991571E+02  3.6994849E+02  3.6994019E+02  3.6991199E+02  3.6989359E+02
  3.6990170E+02  3.6989920E+02  3.6983551E+02  3.6967099E+02  3.6941080E+02
  3.6907150E+02  3.6867261E+02  3.6824661E+02  3.6782950E+02  3.6745529E+02
  3.6715121E+02  3.7014749E+02  3.6995660E+02  3.6984329E+02  3.6978448E+02
  3.6976089E+02  3.6976721E+02  3.6980151E+02  3.6985818E+02  3.6991571E+02
  3.6994849E+02  3.6994019E+02  3.6991199E+02
  4.0699570E+02  4.0700381E+02  4.0700131E+02  4.0693759E+02  4.0677310E+02
  4.0651291E+02  4.0617361E+02  4.0577469E+02  4.0534879E+02  4.0493161E+02
  4.0455740E+02  4.0425339E+02  4.0724960E+02  4.0705869E+02  4.0694540E+02
  4.0688669E+02  4.0686301E+02  4.0686929E+02  4.0690359E+02  4.0696030E+02
  4.0701779E+02  4.0705069E+02  4.0704239E+02  4.0701410E+02  4.0699570E+02
  4.0700381E+02  4.0700131E+02  4.0693759E+02  4.0677310E+02  4.0651291E+02
  4.0617361E+02  4.0577469E+02  4.0534879E+02  4.0493161E+02  4.0455740E+02
  4.0425339E+02  4.0724960E+02  4.0705869E+02  4.0694540E+02  4.0688669E+02
  4.0686301E+02  4.0686929E+02  4.0690359E+02  4.0696030E+02  4.0701779E+02
  4.0705069E+02  4.0704239E+02  4.0701410E+02
  4.4548831E+02  4.4549640E+02  4.4549399E+02  4.4543021E+02  4.4526569E+02
  4.4500549E+02  4.4466620E+02  4.4426730E+02  4.4384140E+02  4.4342429E+02
  4.4304999E+02  4.4274600E+02  4.4574219E+02  4.4555130E+02  4.4543799E+02
  4.4537930E+02  4.4535559E+02  4.4536191E+02  4.4539621E+02  4.4545291E+02
  4.4551041E+02  4.4554330E+02  4.4553500E+02  4.4550671E+02  4.4548831E+02
  4.4549640E+02  4.4549399E+02  4.4543021E+02  4.4526569E+02  4.4500549E+02
  4.4466620E+02  4.4426730E+02  4.4384140E+02  4.4342429E+02  4.4304999E+02
  4.4274600E+02  4.4574219E+02  4.4555130E+02  4.4543799E+02  4.4537930E+02
  4.4535559E+02  4.4536191E+02  4.4539621E+02  4.4545291E+02  4.4551041E+02
  4.4554330E+02  4.4553500E+02  4.4550671E+02
  4.8526031E+02  4.8526840E+02  4.8526599E+02  4.8520221E+02  4.8503769E+02
  4.8477750E+02  4.8443820E+02  4.8403931E+02  4.8361340E+02  4.8319629E+02
  4.8282211E+02  4.8251801E+02  4.8551431E+02  4.8532330E+02  4.8521011E+02
  4.8515131E+02  4.8512759E+02  4.8513391E+02  4.8516821E+02  4.8522491E+02
  4.8528241E+02  4.8531531E+02  4.8530701E+02  4.8527869E+02  4.8526031E+02
  4.8526840E+02  4.8526599E+02  4.8520221E+02  4.8503769E+02  4.8477750E+02
  4.8443820E+02  4.8403931E+02  4.8361340E+02  4.8319629E+02  4.8282211E+02
  4.8251801E+02  4.8551431E+02  4.8532330E+02  4.8521011E+02  4.8515131E+02
  4.8512759E+02  4.8513391E+02  4.8516821E+02  4.8522491E+02  4.8528241E+02
  4.8531531E+02  4.8530701E+02  4.8527869E+02
  5.2619409E+02  5.2620221E+02  5.2619983E+02  5.2613599E+02  5.2597150E+02
  5.2571130E+02  5.2537201E+02  5.2497308E+02  5.2454718E+02  5.2413013E+02
  5.2375592E+02  5.2345178E+02  5.2644812E+02  5.2625708E+02  5.2614392E+02
  5.2608508E+02  5.2606140E+02  5.2606769E+02  5.2610211E+02  5.2615869E+02
  5.2621619E+02  5.2624908E+02  5.2624078E+02  5.2621252E+02  5.2619409E+02
  5.2620221E+02  5.2619983E+02  5.2613599E+02  5.2597150E+02  5.2571130E+02
  5.2537201E+02  5.2497308E+02  5.2454718E+02  5.2413013E+02  5.2375592E+02
  5.2345178E+02  5.2644812E+02  5.2625708E+02  5.2614392E+02  5.2608508E+02
  5.2606140E+02  5.2606769E+02  5.2610211E+02  5.2615869E+02  5.2621619E+02
  5.2624908E+02  5.2624078E+02  5.2621252E+02
  5.6815503E+02  5.6816309E+02  5.6816071E+02  5.6809698E+02  5.6793237E+02
  5.6767218E+02  5.6733289E+02  5.6693408E+02  5.6650812E+02  5.6609100E+02
  5.6571680E+02  5.6541272E+02  5.6840900E+02  5.6821808E+02  5.6810480E+02
  5.6804602E+02  5.6802228E+02  5.6802863E+02  5.6806299E+02  5.6811963E+02
  5.6817719E+02  5.6821002E+02  5.6820172E+02  5.6817352E+02  5.6815503E+02
  5.6816309E+02  5.6816071E+02  5.6809698E+02  5.6793237E+02  5.6767218E+02
  5.6733289E+02  5.6693408E+02  5.6650812E+02  5.6609100E+02  5.6571680E+02
  5.6541272E+02  5.6840900E+02  5.6821808E+02  5.6810480E+02  5.6804602E+02
  5.6802228E+02  5.6802863E+02  5.6806299E+02  5.6811963E+02  5.6817719E+02
  5.6821002E+02  5.6820172E+02  5.6817352E+02
  6.1097412E+02  6.1098218E+02  6.1097980E+02  6.1091608E+02  6.1075153E+02
  6.1049127E+02  6.1015198E+02  6.0975317E+02  6.0932721E+02  6.0891010E+02
  6.0853589E+02  6.0823181E+02  6.1122809E+02  6.1103717E+02  6.1092389E+02
  6.1086511E+02  6.1084137E+02  6.1084772E+02  6.1088208E+02  6.1093872E+02
  6.1099628E+02  6.1102911E+02  6.1102081E+02  6.1099261E+02  6.1097412E+02
  6.1098218E+02  6.1097980E+02  6.1091608E+02  6.1075153E+02  6.1049127E+02
  6.1015198E+02  6.0975317E+02  6.0932721E+02  6.0891010E+02  6.0853589E+02
  6.0823181E+02  6.1122809E+02  6.1103717E+02  6.1092389E+02  6.1086511E+02
  6.1084137E+02  6.1084772E+02  6.1088208E+02  6.1093872E+02  6.1099628E+02
  6.1102911E+02  6.1102081E+02  6.1099261E+02
  6.5442987E+02  6.5443799E+02  6.5443549E+02  6.5437183E+02  6.5420728E+02
  6.5394708E+02  6.5360779E+02  6.5320892E+02  6.5278302E+02  6.5236578E+02
  6.5199158E+02  6.5168762E+02  6.5468378E+02  6.5449292E+02  6.5437958E+02
  6.5432092E+02  6.5429718E+02  6.5430353E+02  6.5433783E+02  6.5439447E+02
  6.5445203E+02  6.5448492E+02  6.5447662E+02  6.5444830E+02  6.5442987E+02
  6.5443799E+02  6.5443549E+02  6.5437183E+02  6.5420728E+02  6.5394708E+02
  6.5360779E+02  6.5320892E+02  6.5278302E+02  6.5236578E+02  6.5199158E+02
  6.5168762E+02  6.5468378E+02  6.5449292E+02  6.5437958E+02  6.5432092E+02
  6.5429718E+02  6.5430353E+02  6.5433783E+02  6.5439447E+02  6.5445203E+02
  6.5448492E+02  6.5447662E+02  6.5444830E+02
  6.9821570E+02  6.9822382E+02  6.9822137E+02  6.9815771E+02  6.9799310E+02
  6.9773291E+02  6.9739362E+02  6.9699481E+02  6.9656879E+02  6.9615167E+02
  6.9577753E+02  6.9547339E+02  6.9846973E+02  6.9827869E+02  6.9816553E+02
  6.9810669E+02  6.9808301E+02  6.9808929E+02  6.9812372E+02  6.9818030E+02
  6.9823792E+02  6.9827069E+02  6.9826239E+02  6.9823407E+02  6.9821570E+02
  6.9822382E+02  6.9822137E+02  6.9815771E+02  6.9799310E+02  6.9773291E+02
  6.9739362E+02  6.9699481E+02  6.9656879E+02  6.9615167E+02  6.9577753E+02
  6.9547339E+02  6.9846973E+02  6.9827869E+02  6.9816553E+02  6.9810669E+02
  6.9808301E+02  6.9808929E+02  6.9812372E+02  6.9818030E+02  6.9823792E+02
  6.9827069E+02  6.9826239E+02  6.9823407E+02
  7.4191608E+02  7.4192432E+02  7.4192181E+02  7.4185809E+02  7.4169348E+02
  7.4143329E+02  7.4109412E+02  7.4069519E+02  7.4026923E+02  7.3985211E+02
  7.3947791E+02  7.3917383E+02  7.4217010E+02  7.4197919E+02  7.4186591E+02
  7.4180713E+02  7.4178339E+02  7.4178967E+02  7.4182410E+02  7.4188068E+02
  7.4193829E+02  7.4197113E+02  7.4196283E+02  7.4193457E+02  7.4191608E+02
  7.4192432E+02  7.4192181E+02  7.4185809E+02  7.4169348E+02  7.4143329E+02
  7.4109412E+02  7.4069519E+02  7.4026923E+02  7.3985211E+02  7.3947791E+02
  7.3917383E+02  7.4217010E+02  7.4197919E+02  7.4186591E+02  7.4180713E+02
  7.4178339E+02  7.4178967E+02  7.4182410E+02  7.4188068E+02  7.4193829E+02
  7.4197113E+02  7.4196283E+02  7.4193457E+02
  7.8496619E+02  7.8497430E+02  7.8497192E+02  7.8490808E+02  7.8474359E+02
  7.8448340E+02  7.8414410E+02  7.8374518E+02  7.8331927E+02  7.8290222E+02
  7.8252802E+02  7.8222388E+02  7.8522021E+02  7.8502917E+02  7.8491602E+02
  7.8485718E+02  7.8483350E+02  7.8483978E+02  7.8487408E+02  7.8493079E+02
  7.8498828E+02  7.8502118E+02  7.8501288E+02  7.8498462E+02  7.8496619E+02
  7.8497430E+02  7.8497192E+02  7.8490808E+02  7.8474359E+02  7.8448340E+02
  7.8414410E+02  7.8374518E+02  7.8331927E+02  7.8290222E+02  7.8252802E+02
  7.8222388E+02  7.8522021E+02  7.8502917E+02  7.8491602E+02  7.8485718E+02
  7.8483350E+02  7.8483978E+02  7.8487408E+02  7.8493079E+02  7.8498828E+02
  7.8502118E+02  7.8501288E+02  7.8498462E+02
  8.2660999E+02  8.2661810E+02  8.2661572E+02  8.2655188E+02  8.2638739E+02
  8.2612720E+02  8.2578790E+02  8.2538898E+02  8.2496307E+02  8.2454602E+02
  8.2417181E+02  8.2386768E+02  8.2686401E+02  8.2667297E+02  8.2655981E+02
  8.2650098E+02  8.2647729E+02  8.2648358E+02  8.2651788E+02  8.2657458E+02
  8.2663208E+02  8.2666498E+02  8.2665668E+02  8.2662842E+02  8.2660999E+02
  8.2661810E+02  8.2661572E+02  8.2655188E+02  8.2638739E+02  8.2612720E+02
  8.2578790E+02  8.2538898E+02  8.2496307E+02  8.2454602E+02  8.2417181E+02
  8.2386768E+02  8.2686401E+02  8.2667297E+02  8.2655981E+02  8.2650098E+02
  8.2647729E+02  8.2648358E+02  8.2651788E+02  8.2657458E+02  8.2663208E+02
  8.2666498E+02  8.2665668E+02  8.2662842E+02
  8.6585400E+02  8.6586212E+02  8.6585968E+02  8.6579602E+02  8.6563141E+02
  8.6537122E+02  8.6503192E+02  8.6463312E+02  8.6420709E+02  8.6378998E+02
  8.6341577E+02  8.6311169E+02  8.6610797E+02  8.6591711E+02  8.6580377E+02
  8.6574500E+02  8.6572131E+02  8.6572760E+02  8.6576202E+02  8.6581860E+02
  8.6587622E+02  8.6590900E+02  8.6590070E+02  8.6587238E+02  8.6585400E+02
  8.6586212E+02  8.6585968E+02  8.6579602E+02  8.6563141E+02  8.6537122E+02
  8.6503192E+02  8.6463312E+02  8.6420709E+02  8.6378998E+02  8.6341577E+02
  8.6311169E+02  8.6610797E+02  8.6591711E+02  8.6580377E+02  8.6574500E+02
  8.6572131E+02  8.6572760E+02  8.6576202E+02  8.6581860E+02  8.6587622E+02
  8.6590900E+02  8.6590070E+02  8.6587238E+02
  9.0141870E+02  9.0142682E+02  9.0142438E+02  9.0136072E+02  9.0119611E+02
  9.0093591E+02  9.0059662E+02  9.0019781E+02  8.9977179E+02  8.9935468E+02
  8.9898053E+02  8.9867639E+02  9.0167273E+02  9.0148181E+02  9.0136853E+02
  9.0130969E+02  9.0128601E+02  9.0129230E+02  9.0132672E+02  9.0138330E+02
  9.0144092E+02  9.0147369E+02  9.0146539E+02  9.0143707E+02  9.0141870E+02
  9.0142682E+02  9.0142438E+02  9.0136072E+02  9.0119611E+02  9.0093591E+02
  9.0059662E+02  9.0019781E+02  8.9977179E+02  8.9935468E+02  8.9898053E+02
  8.9867639E+02  9.0167273E+02  9.0148181E+02  9.0136853E+02  9.0130969E+02
  9.0128601E+02  9.0129230E+02  9.0132672E+02  9.0138330E+02  9.0144092E+02
  9.0147369E+02  9.0146539E+02  9.0143707E+02
  9.3168018E+02  9.3168842E+02  9.3168591E+02  9.3162219E+02  9.3145758E+02
  9.3119739E+02  9.3085822E+02  9.3045929E+02  9.3003333E+02  9.2961621E+02
  9.2924200E+02  9.2893793E+02  9.3193420E+02  9.3174329E+02  9.3163000E+02
  9.3157123E+02  9.3154749E+02  9.3155377E+02  9.3158820E+02  9.3164478E+02
  9.3170239E+02  9.3173523E+02  9.3172693E+02  9.3169873E+02  9.3168018E+02
  9.3168842E+02  9.3168591E+02  9.3162219E+02  9.3145758E+02  9.3119739E+02
  9.3085822E+02  9.3045929E+02  9.3003333E+02  9.2961621E+02  9.2924200E+02
  9.2893793E+02  9.3193420E+02  9.3174329E+02  9.3163000E+02  9.3157123E+02
  9.3154749E+02  9.3155377E+02  9.3158820E+02  9.3164478E+02  9.3170239E+02
  9.3173523E+02  9.3172693E+02  9.3169873E+02
  9.5460522E+02  9.5461328E+02  9.5461090E+02  9.5454718E+02  9.5438263E+02
  9.5412238E+02  9.5378308E+02  9.5338428E+02  9.5295831E+02  9.5254120E+02
  9.5216699E+02  9.5186292E+02  9.5485919E+02  9.5466827E+02  9.5455499E+02
  9.5449622E+02  9.5447247E+02  9.5447882E+02  9.5451318E+02  9.5456982E+02
  9.5462738E+02  9.5466022E+02  9.5465192E+02  9.5462372E+02  9.5460522E+02
  9.5461328E+02  9.5461090E+02  9.5454718E+02  9.5438263E+02  9.5412238E+02
  9.5378308E+02  9.5338428E+02  9.5295831E+02  9.5254120E+02  9.5216699E+02
  9.5186292E+02  9.5485919E+02  9.5466827E+02  9.5455499E+02  9.5449622E+02
  9.5447247E+02  9.5447882E+02  9.5451318E+02  9.5456982E+02  9.5462738E+02
  9.5466022E+02  9.5465192E+02  9.5462372E+02
  9.6769263E+02  9.6770068E+02  9.6769830E+02  9.6763458E+02  9.6746997E+02
  9.6720978E+02  9.6687048E+02  9.6647168E+02  9.6604572E+02  9.6562860E+02
  9.6525439E+02  9.6495032E+02  9.6794659E+02  9.6775568E+02  9.6764240E+02
  9.6758362E+02  9.6755988E+02  9.6756622E+02  9.6760059E+02  9.6765723E+02
  9.6771478E+02  9.6774762E+02  9.6773932E+02  9.6771112E+02  9.6769263E+02
  9.6770068E+02  9.6769830E+02  9.6763458E+02  9.6746997E+02  9.6720978E+02
  9.6687048E+02  9.6647168E+02  9.6604572E+02  9.6562860E+02  9.6525439E+02
  9.6495032E+02  9.6794659E+02  9.6775568E+02  9.6764240E+02  9.6758362E+02
  9.6755988E+02  9.6756622E+02  9.6760059E+02  9.6765723E+02  9.6771478E+02
  9.6774762E+02  9.6773932E+02  9.6771112E+02
  Julday t(nt)_days_with_fraction:
  1.4791718E+00  1.5208435E+00  1.5624847E+00  1.6041718E+00  1.6458435E+00
  1.6874847E+00  1.7291718E+00  1.7708435E+00  1.8124847E+00  1.8541718E+00
  1.8958435E+00  1.9374847E+00  1.9791718E+00  2.0208435E+00  2.0624847E+00
  2.1041718E+00  2.1458435E+00  2.1874847E+00  2.2291718E+00  2.2708435E+00
